id,emotion
262,5
263,0
264,4
265,2
266,2
267,1
268,2
269,3
270,1
271,3
272,2
273,5
274,1
275,3
276,3
277,1
278,1
279,4
280,3
281,2
282,2
283,5
284,5
285,4
286,5
287,1
288,0
289,4
290,2
291,1
292,1
293,2
294,5
295,0
296,4
297,0
298,1
299,3
300,5
301,0
302,4
303,5
304,3
305,0
306,4
307,1
308,4
309,5
310,2
311,1
312,0
313,5
314,2
315,4
316,2
317,0
318,3
319,2
320,3
321,5
322,0
323,1
324,0
325,3
326,1
327,0
328,2
329,5
330,2
331,4
332,1
333,3
334,3
335,3
336,2
337,2
338,1
339,2
340,4
341,1
342,2
343,0
344,5
345,2
346,1
347,1
348,5
349,3
350,4
351,4
352,2
353,4
354,5
355,2
356,3
357,5
358,4
359,3
360,4
361,5
362,1
363,4
364,1
365,2
366,3
367,5
368,1
369,0
370,0
371,1
372,4
373,0
374,1
375,1
376,1
377,4
378,3
379,1
380,5
381,2
382,1
383,3
384,4
385,1
386,2
387,3
388,0
389,1
390,3
391,4
392,0
393,5
394,3
395,0
396,1
397,2
398,5
399,3
400,4
401,5
402,3
403,0
404,4
405,0
406,3
407,3
408,5
409,3
410,3
411,0
412,1
413,1
414,0
415,0
416,3
417,1
418,0
419,5
420,0
421,5
422,4
423,5
424,1
425,3
426,4
427,3
428,4
429,4
430,4
431,1
432,1
433,1
434,4
435,1
436,0
437,2
438,4
439,1
440,3
441,2
442,2
443,2
444,0
445,4
446,4
447,3
448,3
449,1
450,2
451,5
452,1
453,3
454,5
455,5
456,3
457,3
458,5
459,3
460,4
461,2
462,5
463,4
464,2
465,4
466,0
467,4
468,3
469,2
470,0
471,3
472,1
473,1
474,0
475,1
476,0
477,0
478,5
479,2
480,1
481,5
482,5
483,0
484,1
485,5
486,1
487,1
488,0
489,0
490,5
491,3
492,4
493,3
494,5
495,5
496,5
497,1
498,1
499,3
500,2
501,3
502,5
503,1
504,4
505,3
506,4
507,2
508,1
509,2
510,0
511,3
512,2
513,1
514,2
515,0
516,3
517,4
518,4
519,2
520,5
521,3
522,5
523,1
524,3
525,5
526,2
527,1
528,2
529,1
530,3
531,5
532,2
533,3
534,4
535,5
536,3
537,1
538,4
539,2
540,0
541,0
542,3
543,3
544,2
545,4
546,3
547,4
548,3
549,4
550,0
551,3
552,2
553,5
554,1
555,2
556,4
557,1
558,3
559,3
560,3
561,0
562,4
563,3
564,1
565,1
566,5
567,1
568,0
569,2
570,1
571,1
572,4
573,5
574,3
575,1
576,5
577,3
578,4
579,4
580,2
581,4
582,4
583,3
584,5
585,0
586,2
587,4
588,4
589,4
590,1
591,1
592,1
593,4
594,3
595,2
596,5
597,2
598,1
599,4
600,1
601,3
602,4
603,4
604,1
605,4
606,3
607,1
608,4
609,1
610,3
611,5
612,3
613,0
614,3
615,2
616,4
617,4
618,0
619,1
620,4
621,4
622,3
623,1
624,5
625,1
626,3
627,2
628,0
629,5
630,4
631,2
632,4
633,5
634,2
635,4
636,0
637,4
638,1
639,3
640,4
641,1
642,2
643,1
644,0
645,1
646,1
647,1
648,0
649,5
650,1
651,5
652,4
653,1
654,3
655,1
656,1
657,1
658,4
659,3
660,2
661,5
662,2
663,4
664,4
665,3
666,1
667,5
668,3
669,3
670,1
671,1
672,2
673,4
674,5
675,5
676,3
677,3
678,0
679,3
680,4
681,3
682,0
683,4
684,5
685,2
686,1
687,2
688,1
689,5
690,0
691,1
692,5
693,4
694,1
695,3
696,5
697,3
698,2
699,1
700,1
701,1
702,2
703,3
704,2
705,2
706,5
707,2
708,4
709,3
710,5
711,0
712,1
713,1
714,4
715,2
716,1
717,1
718,5
719,5
720,2
721,3
722,5
723,1
724,2
725,0
726,2
727,1
728,1
729,4
730,1
731,3
732,1
733,4
734,4
735,1
736,3
737,0
738,5
739,1
740,2
741,2
742,4
743,1
744,1
745,0
746,2
747,3
748,3
749,3
750,4
751,3
752,4
753,5
754,2
755,3
756,3
757,1
758,3
759,0
760,3
761,4
762,0
763,4
764,3
765,4
766,2
767,0
768,1
769,3
770,4
771,5
772,3
773,1
774,2
775,5
776,0
777,4
778,3
779,5
780,4
781,5
782,5
783,5
784,0
785,1
786,1
787,2
788,2
789,0
790,4
791,4
792,4
793,4
794,1
795,3
796,1
797,5
798,2
799,0
800,4
801,3
802,1
803,3
804,0
805,4
806,5
807,0
808,1
809,0
810,3
811,5
812,1
813,2
814,2
815,1
816,1
817,3
818,5
819,2
820,4
821,0
822,2
823,4
824,4
825,1
826,0
827,3
828,3
829,3
830,0
831,0
832,0
833,3
834,1
835,3
836,4
837,3
838,0
839,0
840,0
841,1
842,1
843,1
844,1
845,2
846,1
847,3
848,3
849,3
850,1
851,5
852,1
853,3
854,5
855,4
856,2
857,1
858,5
859,4
860,0
861,5
862,5
863,5
864,3
865,1
866,5
867,0
868,1
869,5
870,0
871,0
872,1
873,3
874,5
875,3
876,4
877,5
878,2
879,4
880,4
881,1
882,1
883,1
884,4
885,4
886,3
887,1
888,5
889,3
890,3
891,3
892,0
893,5
894,3
895,5
896,3
897,3
898,5
899,3
900,0
901,1
902,3
903,3
904,1
905,1
906,1
907,0
908,0
909,0
910,4
911,3
912,4
913,3
914,2
915,5
916,0
917,2
918,3
919,3
920,1
921,3
922,1
923,1
924,4
925,0
926,2
927,5
928,2
929,4
930,3
931,4
932,5
933,4
934,4
935,1
936,0
937,3
938,3
939,2
940,4
941,5
942,2
943,1
944,4
945,0
946,0
947,4
948,4
949,1
950,3
951,2
952,3
953,0
954,5
955,5
956,1
957,5
958,5
959,2
960,3
961,2
962,3
963,3
964,3
965,5
966,1
967,1
968,5
969,5
970,4
971,2
972,2
973,3
974,5
975,3
976,5
977,2
978,3
979,4
980,2
981,0
982,2
983,0
984,1
985,0
986,0
987,1
988,3
989,4
990,1
991,0
992,4
993,2
994,2
995,1
996,1
997,4
998,0
999,4
1000,1
1001,2
1002,1
1003,0
1004,5
1005,2
1006,1
1007,4
1008,4
1009,2
1010,4
1011,3
1012,3
1013,2
1014,4
1015,5
1016,4
1017,5
1018,1
1019,5
1020,3
1021,3
1022,2
1023,2
1024,3
1025,1
1026,1
1027,4
1028,3
1029,5
1030,3
1031,4
1032,1
1033,2
1034,2
1035,0
1036,5
1037,0
1038,3
1039,0
1040,0
1041,0
1042,5
1043,3
1044,0
1045,0
1046,2
1047,4
1048,1
1049,1
1050,1
1051,1
1052,0
1053,1
1054,2
1055,2
1056,3
1057,2
1058,0
1059,3
1060,3
1061,5
1062,1
1063,3
1064,2
1065,4
1066,2
1067,3
1068,3
1069,5
1070,4
1071,1
1072,0
1073,4
1074,3
1075,2
1076,4
1077,4
1078,5
1079,3
1080,5
1081,1
1082,3
1083,0
1084,3
1085,2
1086,1
1087,2
1088,1
1089,3
1090,5
1091,0
1092,4
1093,4
1094,5
1095,5
1096,2
1097,2
1098,1
1099,0
1100,1
1101,2
1102,3
1103,0
1104,5
1105,0
1106,2
1107,1
1108,0
1109,4
1110,1
1111,0
1112,3
1113,3
1114,4
1115,3
1116,2
1117,4
1118,1
1119,5
1120,2
1121,2
1122,1
1123,0
1124,3
1125,4
1126,3
1127,1
1128,4
1129,5
1130,3
1131,3
1132,4
1133,4
1134,5
1135,1
1136,0
1137,2
1138,1
1139,2
1140,3
1141,5
1142,3
1143,4
1144,5
1145,3
1146,1
1147,5
1148,5
1149,1
1150,1
1151,5
1152,1
1153,2
1154,1
1155,2
1156,4
1157,3
1158,2
1159,4
1160,3
1161,0
1162,1
1163,2
1164,1
1165,5
1166,1
1167,3
1168,3
1169,1
1170,3
1171,0
1172,5
1173,1
1174,5
1175,2
1176,5
1177,1
1178,4
1179,1
1180,1
1181,0
1182,3
1183,3
1184,1
1185,2
1186,0
1187,1
1188,1
1189,3
1190,1
1191,2
1192,1
1193,1
1194,2
1195,4
1196,4
1197,5
1198,5
1199,1
1200,0
1201,4
1202,4
1203,2
1204,0
1205,4
1206,3
1207,3
1208,0
1209,4
1210,5
1211,1
1212,0
1213,5
1214,1
1215,1
1216,3
1217,3
1218,3
1219,4
1220,3
1221,0
1222,1
1223,1
1224,2
1225,0
1226,0
1227,4
1228,4
1229,4
1230,5
1231,0
1232,4
1233,5
1234,2
1235,3
1236,3
1237,2
1238,3
1239,5
1240,1
1241,3
1242,3
1243,4
1244,1
1245,3
1246,4
1247,5
1248,3
1249,3
1250,0
1251,1
1252,3
1253,1
1254,4
1255,3
1256,3
1257,2
1258,1
1259,5
1260,4
1261,0
1262,0
1263,5
1264,3
1265,1
1266,0
1267,4
1268,3
1269,2
1270,2
1271,2
1272,0
1273,0
1274,3
1275,2
1276,1
1277,2
1278,2
1279,3
1280,3
1281,5
1282,2
1283,1
1284,1
1285,2
1286,3
1287,1
1288,3
1289,1
1290,2
1291,2
1292,3
1293,2
1294,5
1295,2
1296,3
1297,1
1298,0
1299,3
1300,5
1301,1
1302,0
1303,5
1304,2
1305,3
1306,2
1307,2
1308,4
1309,0
1310,2
1311,1
1312,3
1313,2
1314,5
1315,1
1316,1
1317,0
1318,4
1319,0
1320,4
1321,1
1322,1
1323,4
1324,4
1325,3
1326,1
1327,5
1328,2
1329,3
1330,3
1331,0
1332,1
1333,3
1334,2
1335,0
1336,4
1337,3
1338,5
1339,0
1340,3
1341,4
1342,4
1343,1
1344,1
1345,2
1346,0
1347,1
1348,2
1349,4
1350,3
1351,5
1352,1
1353,5
1354,3
1355,2
1356,0
1357,1
1358,2
1359,0
1360,5
1361,3
1362,2
1363,5
1364,4
1365,3
1366,3
1367,2
1368,1
1369,1
1370,0
1371,2
1372,3
1373,5
1374,0
1375,4
1376,4
1377,1
1378,4
1379,2
1380,2
1381,2
1382,1
1383,2
1384,4
1385,0
1386,3
1387,3
1388,5
1389,2
1390,1
1391,4
1392,5
1393,1
1394,3
1395,2
1396,2
1397,4
1398,5
1399,2
1400,0
1401,4
1402,1
1403,4
1404,1
1405,3
1406,1
1407,2
1408,0
1409,3
1410,3
1411,4
1412,5
1413,3
1414,3
1415,1
1416,3
1417,4
1418,2
1419,1
1420,3
1421,5
1422,2
1423,1
1424,3
1425,4
1426,2
1427,4
1428,3
1429,2
1430,1
1431,4
1432,1
1433,3
1434,2
1435,3
