id,emotion
348,disgust
349,disgust
350,disgust
351,disgust
352,disgust
353,anger
354,disgust
355,disgust
356,disgust
357,disgust
358,disgust
359,disgust
360,disgust
361,disgust
362,disgust
363,disgust
364,anger
365,disgust
366,disgust
367,disgust
368,disgust
369,anger
370,anger
371,anger
372,anger
373,anger
374,disgust
375,disgust
376,disgust
377,disgust
378,disgust
379,disgust
380,anger
381,disgust
382,disgust
383,disgust
384,anger
385,disgust
386,disgust
387,disgust
388,disgust
389,disgust
390,disgust
391,disgust
392,anger
393,anger
394,anger
395,anger
396,disgust
397,anger
398,disgust
399,disgust
400,disgust
401,anger
402,disgust
403,anger
404,anger
405,disgust
406,disgust
407,disgust
408,disgust
409,disgust
410,disgust
411,anger
412,disgust
413,disgust
414,anger
415,anger
416,anger
417,anger
418,disgust
419,disgust
420,anger
421,disgust
422,disgust
423,disgust
424,disgust
425,anger
426,disgust
427,anger
428,disgust
429,disgust
430,disgust
431,disgust
432,disgust
433,disgust
434,disgust
435,disgust
436,anger
437,anger
438,disgust
439,disgust
440,disgust
441,disgust
442,disgust
443,anger
444,anger
445,disgust
446,disgust
447,disgust
448,disgust
449,disgust
450,disgust
451,disgust
452,disgust
453,anger
454,disgust
455,anger
456,disgust
457,disgust
458,anger
459,disgust
460,disgust
461,disgust
462,disgust
463,disgust
464,disgust
465,disgust
466,anger
467,disgust
468,disgust
469,anger
470,anger
471,disgust
472,anger
473,disgust
474,anger
475,disgust
476,disgust
477,anger
478,disgust
479,disgust
480,disgust
481,anger
482,anger
483,anger
484,disgust
485,anger
486,anger
487,disgust
488,anger
489,anger
490,anger
491,disgust
492,disgust
493,disgust
494,disgust
495,disgust
496,disgust
497,disgust
498,disgust
499,anger
500,anger
501,disgust
502,disgust
503,disgust
504,disgust
505,disgust
506,disgust
507,disgust
508,disgust
509,disgust
510,anger
511,disgust
512,anger
513,disgust
514,anger
515,anger
516,disgust
517,anger
518,disgust
519,disgust
520,anger
521,disgust
522,disgust
523,disgust
524,anger
525,disgust
526,disgust
527,disgust
528,anger
529,disgust
530,anger
531,disgust
532,disgust
533,anger
534,disgust
535,anger
536,anger
537,disgust
538,disgust
539,anger
540,anger
541,anger
542,anger
543,disgust
544,anger
545,anger
546,disgust
547,disgust
548,disgust
549,disgust
550,anger
551,disgust
552,anger
553,anger
554,disgust
555,disgust
556,disgust
557,disgust
558,disgust
559,disgust
560,disgust
561,anger
562,anger
563,disgust
564,disgust
565,disgust
566,disgust
567,disgust
568,anger
569,disgust
570,disgust
571,disgust
572,anger
573,anger
574,anger
575,disgust
576,disgust
577,disgust
578,disgust
579,disgust
580,anger
581,disgust
582,anger
583,disgust
584,disgust
585,disgust
586,disgust
587,disgust
588,disgust
589,disgust
590,disgust
591,disgust
592,disgust
593,disgust
594,disgust
595,disgust
596,anger
597,disgust
598,anger
599,anger
600,disgust
601,anger
602,disgust
603,anger
604,disgust
605,disgust
606,disgust
607,anger
608,disgust
609,disgust
610,anger
611,disgust
612,disgust
613,disgust
614,disgust
615,disgust
616,anger
617,disgust
618,anger
619,disgust
620,anger
621,anger
622,disgust
623,disgust
624,anger
625,disgust
626,disgust
627,disgust
628,disgust
629,disgust
630,disgust
631,disgust
632,disgust
633,anger
634,anger
635,disgust
636,anger
637,disgust
638,disgust
639,disgust
640,disgust
641,disgust
642,anger
643,disgust
644,disgust
645,disgust
646,disgust
647,disgust
648,disgust
649,disgust
650,disgust
651,disgust
652,disgust
653,disgust
654,disgust
655,anger
656,disgust
657,disgust
658,disgust
659,anger
660,anger
661,anger
662,anger
663,disgust
664,disgust
665,disgust
666,anger
667,anger
668,disgust
669,anger
670,disgust
671,disgust
672,disgust
673,disgust
674,anger
675,disgust
676,disgust
677,disgust
678,anger
679,disgust
680,disgust
681,anger
682,anger
683,disgust
684,anger
685,disgust
686,disgust
687,disgust
688,disgust
689,disgust
690,disgust
691,disgust
692,anger
693,disgust
694,disgust
695,anger
696,disgust
697,disgust
698,disgust
699,anger
700,anger
701,disgust
702,anger
703,disgust
704,disgust
705,anger
706,disgust
707,disgust
708,disgust
709,disgust
710,disgust
711,anger
712,disgust
713,disgust
714,disgust
715,disgust
716,disgust
717,anger
718,disgust
719,disgust
720,disgust
721,anger
722,anger
723,disgust
724,disgust
725,anger
726,anger
727,anger
728,disgust
729,disgust
730,anger
731,disgust
732,disgust
733,anger
734,disgust
735,disgust
736,disgust
737,anger
738,disgust
739,disgust
740,anger
741,disgust
742,anger
743,disgust
744,anger
745,anger
746,disgust
747,disgust
748,anger
749,disgust
750,disgust
751,disgust
752,anger
753,disgust
754,disgust
755,disgust
756,disgust
757,disgust
758,disgust
759,disgust
760,anger
761,disgust
762,anger
763,anger
764,disgust
765,anger
766,anger
767,anger
768,disgust
769,disgust
770,anger
771,disgust
772,disgust
773,disgust
774,disgust
775,disgust
776,anger
777,disgust
778,disgust
779,disgust
780,disgust
781,disgust
782,disgust
783,disgust
784,anger
785,anger
786,disgust
787,anger
788,disgust
789,anger
790,disgust
791,anger
792,disgust
793,disgust
794,anger
795,disgust
796,disgust
797,anger
798,disgust
799,anger
800,anger
801,disgust
802,disgust
803,anger
804,anger
805,disgust
806,disgust
807,anger
808,disgust
809,anger
810,anger
811,anger
812,anger
813,disgust
814,disgust
815,anger
816,disgust
817,disgust
818,disgust
819,anger
820,disgust
821,anger
822,disgust
823,anger
824,disgust
825,disgust
826,anger
827,disgust
828,disgust
829,disgust
830,disgust
831,anger
832,disgust
833,anger
834,disgust
835,disgust
836,disgust
837,disgust
838,disgust
839,anger
840,anger
841,disgust
842,disgust
843,disgust
844,disgust
845,disgust
846,disgust
847,anger
848,anger
849,disgust
850,disgust
851,disgust
852,disgust
853,disgust
854,disgust
855,anger
856,disgust
857,disgust
858,anger
859,disgust
860,anger
861,disgust
862,disgust
863,anger
864,disgust
865,disgust
866,anger
867,anger
868,disgust
869,disgust
870,anger
871,anger
872,disgust
873,anger
874,anger
875,disgust
876,disgust
877,anger
878,anger
879,anger
880,disgust
881,anger
882,disgust
883,disgust
884,disgust
885,disgust
886,disgust
887,anger
888,disgust
889,disgust
890,disgust
891,anger
892,anger
893,disgust
894,disgust
895,disgust
896,disgust
897,disgust
898,disgust
899,anger
900,anger
901,disgust
902,disgust
903,disgust
904,disgust
905,anger
906,anger
907,anger
908,disgust
909,anger
910,anger
911,anger
912,disgust
913,disgust
914,disgust
915,disgust
916,disgust
917,anger
918,disgust
919,anger
920,disgust
921,disgust
922,disgust
923,disgust
924,disgust
925,anger
926,disgust
927,disgust
928,disgust
929,disgust
930,disgust
931,anger
932,disgust
933,disgust
934,anger
935,disgust
936,anger
937,disgust
938,anger
939,disgust
940,disgust
941,disgust
942,disgust
943,disgust
944,disgust
945,anger
946,disgust
947,disgust
948,disgust
949,anger
950,anger
951,anger
952,disgust
953,disgust
954,disgust
955,disgust
956,anger
957,disgust
958,disgust
959,anger
960,disgust
961,anger
962,anger
963,disgust
964,anger
965,disgust
966,anger
967,disgust
968,disgust
969,anger
970,disgust
971,disgust
972,anger
973,disgust
974,disgust
975,disgust
976,anger
977,disgust
978,disgust
979,disgust
980,disgust
981,anger
982,disgust
983,anger
984,disgust
985,anger
986,disgust
987,disgust
988,disgust
989,disgust
990,disgust
991,anger
992,anger
993,anger
994,disgust
995,disgust
996,anger
997,anger
998,disgust
999,disgust
1000,disgust
1001,disgust
1002,disgust
1003,anger
1004,disgust
1005,disgust
1006,disgust
1007,disgust
1008,disgust
1009,disgust
1010,disgust
1011,anger
1012,disgust
1013,anger
1014,disgust
1015,disgust
1016,disgust
1017,anger
1018,disgust
1019,disgust
1020,disgust
1021,disgust
1022,anger
1023,disgust
1024,disgust
1025,anger
1026,disgust
1027,anger
1028,disgust
1029,disgust
1030,disgust
1031,anger
1032,disgust
1033,disgust
1034,disgust
1035,disgust
1036,disgust
1037,anger
1038,anger
1039,anger
1040,disgust
1041,anger
1042,anger
1043,disgust
1044,anger
1045,anger
1046,disgust
1047,disgust
1048,disgust
1049,disgust
1050,disgust
1051,disgust
1052,anger
1053,anger
1054,disgust
1055,disgust
1056,anger
1057,disgust
1058,anger
1059,anger
1060,anger
1061,disgust
1062,anger
1063,disgust
1064,disgust
1065,disgust
1066,disgust
1067,disgust
1068,anger
1069,disgust
1070,disgust
1071,disgust
1072,disgust
1073,disgust
1074,disgust
1075,anger
1076,disgust
1077,anger
1078,disgust
1079,disgust
1080,anger
1081,disgust
1082,disgust
1083,anger
1084,disgust
1085,anger
1086,disgust
1087,disgust
1088,anger
1089,disgust
1090,anger
1091,anger
1092,disgust
1093,anger
1094,anger
1095,anger
1096,disgust
1097,anger
1098,anger
1099,anger
1100,disgust
1101,anger
1102,disgust
1103,anger
1104,disgust
1105,disgust
1106,disgust
1107,disgust
1108,anger
1109,disgust
1110,disgust
1111,disgust
1112,anger
1113,anger
1114,disgust
1115,disgust
1116,disgust
1117,anger
1118,disgust
1119,anger
1120,anger
1121,disgust
1122,disgust
1123,anger
1124,anger
1125,disgust
1126,disgust
1127,disgust
1128,anger
1129,disgust
1130,disgust
1131,anger
1132,anger
1133,anger
1134,disgust
1135,anger
1136,anger
1137,disgust
1138,disgust
1139,disgust
1140,disgust
1141,disgust
1142,disgust
1143,disgust
1144,disgust
1145,disgust
1146,disgust
1147,disgust
1148,anger
1149,anger
1150,disgust
1151,anger
1152,disgust
1153,disgust
1154,anger
1155,anger
1156,disgust
1157,disgust
1158,disgust
1159,disgust
1160,disgust
1161,anger
1162,disgust
1163,anger
1164,disgust
1165,anger
1166,anger
1167,disgust
1168,disgust
1169,anger
1170,disgust
1171,anger
1172,anger
1173,disgust
1174,anger
1175,anger
1176,anger
1177,disgust
1178,disgust
1179,disgust
1180,anger
1181,anger
1182,disgust
1183,disgust
1184,disgust
1185,disgust
1186,anger
1187,disgust
1188,disgust
1189,disgust
1190,disgust
1191,disgust
1192,anger
1193,anger
1194,disgust
1195,disgust
1196,disgust
1197,disgust
1198,disgust
1199,disgust
1200,anger
1201,disgust
1202,disgust
1203,anger
1204,disgust
1205,disgust
1206,disgust
1207,disgust
1208,anger
1209,disgust
1210,anger
1211,disgust
1212,anger
1213,anger
1214,disgust
1215,disgust
1216,disgust
1217,anger
1218,disgust
1219,disgust
1220,anger
1221,anger
1222,disgust
1223,disgust
1224,disgust
1225,anger
1226,disgust
1227,anger
1228,disgust
1229,disgust
1230,disgust
1231,anger
1232,disgust
1233,disgust
1234,disgust
1235,anger
1236,anger
1237,disgust
1238,anger
1239,disgust
1240,disgust
1241,disgust
1242,anger
1243,disgust
1244,disgust
1245,disgust
1246,anger
1247,anger
1248,disgust
1249,disgust
1250,anger
1251,disgust
1252,disgust
1253,disgust
1254,disgust
1255,disgust
1256,disgust
1257,disgust
1258,disgust
1259,disgust
1260,disgust
1261,anger
1262,anger
1263,disgust
1264,anger
1265,anger
1266,anger
1267,disgust
1268,disgust
1269,disgust
1270,anger
1271,disgust
1272,anger
1273,anger
1274,disgust
1275,disgust
1276,disgust
1277,disgust
1278,disgust
1279,disgust
1280,disgust
1281,disgust
1282,disgust
1283,disgust
1284,disgust
1285,disgust
1286,disgust
1287,disgust
1288,disgust
1289,disgust
1290,disgust
1291,disgust
1292,anger
1293,anger
1294,disgust
1295,anger
1296,disgust
1297,disgust
1298,anger
1299,anger
1300,disgust
1301,disgust
1302,anger
1303,disgust
1304,anger
1305,disgust
1306,disgust
1307,disgust
1308,anger
1309,anger
1310,disgust
1311,anger
1312,disgust
1313,disgust
1314,anger
1315,disgust
1316,disgust
1317,anger
1318,anger
1319,anger
1320,disgust
1321,disgust
1322,disgust
1323,disgust
1324,disgust
1325,anger
1326,disgust
1327,disgust
1328,anger
1329,disgust
1330,anger
1331,anger
1332,disgust
1333,disgust
1334,disgust
1335,anger
1336,disgust
1337,disgust
1338,disgust
1339,anger
1340,disgust
1341,disgust
1342,anger
1343,disgust
1344,disgust
1345,anger
1346,disgust
1347,disgust
1348,anger
1349,disgust
1350,disgust
1351,disgust
1352,disgust
1353,disgust
1354,disgust
1355,disgust
1356,anger
1357,disgust
1358,disgust
1359,anger
1360,disgust
1361,anger
1362,disgust
1363,disgust
1364,anger
1365,anger
1366,disgust
1367,anger
1368,disgust
1369,disgust
1370,anger
1371,disgust
1372,disgust
1373,disgust
1374,anger
1375,disgust
1376,disgust
1377,disgust
1378,disgust
1379,anger
1380,anger
1381,anger
1382,disgust
1383,anger
1384,disgust
1385,disgust
1386,anger
1387,disgust
1388,disgust
1389,anger
1390,disgust
1391,disgust
1392,anger
1393,disgust
1394,disgust
1395,disgust
1396,disgust
1397,anger
1398,disgust
1399,disgust
1400,disgust
1401,disgust
1402,anger
1403,disgust
1404,disgust
1405,anger
1406,disgust
1407,disgust
1408,anger
1409,anger
1410,disgust
1411,anger
1412,disgust
1413,disgust
1414,anger
1415,disgust
1416,disgust
1417,disgust
1418,disgust
1419,disgust
1420,anger
1421,anger
1422,disgust
1423,disgust
1424,anger
1425,disgust
1426,disgust
1427,disgust
1428,disgust
1429,disgust
1430,disgust
1431,anger
1432,disgust
1433,disgust
1434,disgust
1435,disgust
